URL,Title,Location,Price,Bedrooms,Bathrooms,Area,PropertyType
https://www.mawa.om/en/rent/modern-twin-villa-for-rent-in-madinat-al-illam-ref-839me-1734172526-2737,Modern Twin Villa for Rent in Madinat Al Illam |REF 839ME,"Madinat al Ilam, Muscat, Oman","1,400 OMR",6,7,300 sqr mtr,Twin Villa
https://www.mawa.om/en/rent/new-commercial-villa-for-rent-in-al-maabilah-ref-10ic-1746438145-5706,New Commercial villa for Rent in Al Maabilah| REF 10iC,"Al Maabilah, Muscat, Oman","1,000 OMR",5,7,490 sqr mtr,Commercial Villa
https://www.mawa.om/en/rent/showroom-office-space-for-rent-in-al-maabila-ref-179ta-1722847927-8777,Showroom & Office space for Rent in Al Maabila| REF 179TA,,"3,150 OMR",,,,Commercial
https://www.mawa.om/en/rent/commercial-villa-for-rent-in-al-hail-south-ref-694ta-1722846141-7846,Commercial Villa for Rent in Al Hail South | REF 694TA,"Al Hail South, Muscat, Oman","2,800 OMR",20,6,,Commercial
https://www.mawa.om/en/rent/four-bedroom-villa-with-private-pool-madinat-qaboos-1738153387-1884,"Four bedroom villa with private pool, Madinat Qaboos","Madinat As Sultan Qaboos, Muscat, Oman","1,350 OMR",4,4,,Villa
https://www.mawa.om/en/rent/fabulous-apartment-for-rent-in-ruwi-ref-719yb-1728893171-8795,Fabulous Apartment for Rent in Ruwi | REF 719YB,"Ruwi, Muscat, Oman",180 OMR,1,2,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/3-bedroomsmaid-room-villa-for-rent-in-the-prime-location-of-madinat-al-ilam-1688475871-153,3 Bedrooms+Maid Room Villa For Rent in The Prime Location of Madinat Al Ilam,"Madinat al Ilam, Muscat, Oman",575 OMR,3,5,,Villa
https://www.mawa.om/en/rent/shop-for-rent-in-bosher-ref-475yb-1722847801-7938,Shop for Rent in Bosher |REF 475YB,"Bawshar, Muscat, Oman",400 OMR,,,,Commercial
https://www.mawa.om/en/rent/brand-new-office-space-for-rent-sale-in-bosher-ref-880ib-1737451303-8519,Brand New Office Space for Rent & Sale in Bosher| REF 880iB,"Bawshar, Muscat, Oman",400 OMR,,1,55.7 sqr mtr,Office Space
https://www.mawa.om/en/rent/penthouse-apartment-for-rent-in-al-ghubra-south-ref-568me-1740906039-4364,Penthouse apartment for Rent in Al Ghubra South | REF 568ME,"Ghubrah South, Muscat, Oman",525 OMR,4,5,,Apartment
https://www.mawa.om/en/rent/two-bedroom-apartment-in-the-pearl-muscat-hills-1728283350-9954,"Two bedroom apartment in the Pearl, Muscat Hills","Muscat Hills, Muscat, Oman",500 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/luxurious-4brmaidroom-villa-with-lagoon-for-rent-in-seeb-1685592597-2053,Luxurious 4BR+maidroom Villa with lagoon for Rent in Seeb,"Seeb, Muscat, Oman",700 OMR,4,5,,Villa
https://www.mawa.om/en/rent/3br-villa-for-rent-in-madinat-qaboos-1685593264-1345,3BR Villa for Rent in Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",750 OMR,3,2,,Villa
https://www.mawa.om/en/rent/five-bedroom-santini-d2-villa-al-mouj-muscat-1720444201-1337,"Five bedroom Santini D2 Villa, Al Mouj Muscat","Al Mouj, Muscat, Oman","2,200 OMR",5,5,,Villa
https://www.mawa.om/en/rent/warehouse-for-rent-in-free-zone-sohar-ref-484tb-1722847820-6709,Warehouse for Rent in Free Zone Sohar |REF 484TB,"Sohar, Muscat, Oman","137,500 OMR",,,,Commercial
https://www.mawa.om/en/rent/5-br-maids-room-brand-new-villa-msq-near-pakistani-embassy-1744789069-5299,"5 BR + Maid’s Room Brand New Villa – MSQ, Near Pakistani Embassy","Madinat As Sultan Qaboos, Muscat, Oman","2,000 OMR",5,7,,Villa
https://www.mawa.om/en/rent/beautiful-five-bedroom-villa-in-complex-with-pool-in-madinat-al-allam-1738153291-7743,Beautiful Five Bedroom Villa in complex with Pool in Madinat Al Allam,"Madinat al Ilam, Muscat, Oman","1,600 OMR",5,5,,Villa
https://www.mawa.om/en/rent/luxury-villa-for-rent-sale-in-muscat-hills-ref-835aa-1742815802-2167,Luxury Villa for Rent in Muscat Hills | REF 835AA,"Muscat Hills, Muscat, Oman","1,450 OMR",4,6,,Villa
https://www.mawa.om/en/rent/beautiful-townhouse-for-rent-in-shatti-al-qurum-1685588933-7839,Beautiful Townhouse for Rent in Shatti al qurum,"Shatti Al Qurum, Muscat, Oman",550 OMR,3,4,,Townhouse
https://www.mawa.om/en/rent/for-rent-villa-in-al-qurum-29-1603962225-6087,For Rent Villa In Al Qurum 29,"Qurum 29, Muscat, Oman",500 OMR,4,4,250 sqr mtr,Villa
https://www.mawa.om/en/rent/6-bhk-new-villas-in-compound-for-rent-in-shatti-al-qurum-1685539904-6020,6 BHK New Villas in Compound for Rent in Shatti al Qurum,"Shatti Al Qurum, Muscat, Oman","1,000 OMR",6,7,380 sqr mtr,Villa
https://www.mawa.om/en/rent/77-sqm-brand-new-retail-shop-at-the-gate-on-november-18th-street-1738488316-1254,77 SQM Brand New Retail Shop at The Gate on November 18th Street,"Azaiba, Muscat, Oman","1,232 OMR",,,,Shop
https://www.mawa.om/en/rent/2-br-fully-furnished-apartment-in-the-links-1704010724-9681,2 BR Fully Furnished Apartment in the Links,"Muscat Hills, Muscat, Oman",530 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/for-rent-villa-3-bhk-1-maid-room-1614065399-3819,For Rent Villa 3 Bhk + 1 Maid room,"Qurum, Muscat, Oman",650 OMR,5,5,300 sqr mtr,Villa
https://www.mawa.om/en/rent/3-br-fully-furnished-apartment-at-muscat-grand-mall-amenities-nearby-1738488169-6007,3 BR Fully Furnished Apartment at Muscat Grand Mall - Amenities Nearby,,750 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/2-br-nice-apartment-for-rent-wadi-kabir-1730785559-5242,2 BR Nice Apartment for Rent – Wadi Kabir,"Al Wadi Al Kabir, Muscat, Oman",260 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/office-space-for-rent-in-al-azaiba-ref-509tb-1722847868-8651,Office Space for Rent in Al Azaiba |REF 509TB,"Azaiba, Muscat, Oman",600 OMR,,,,Commercial
https://www.mawa.om/en/rent/220-sqm-excellent-located-office-spaces-in-ghala-1727766826-935,220 SQM Excellent Located Office Spaces in Ghala,"Ghala, Muscat, Oman","1,760 OMR",,,,Office Space
https://www.mawa.om/en/rent/for-rent-fully-furnished-apartment-in-mouj-1605610242-4300,For Rent Fully Furnished Apartment In Mouj,"Muscat, Oman","1,000 OMR",2,2,150 sqr mtr,Apartment
https://www.mawa.om/en/rent/600-sq-m-commercial-space-in-azaiba-1723984177-4300,600 SQ M Commercial Space in Azaiba,"Azaiba, Muscat, Oman","3,600 OMR",,,,Office Space
https://www.mawa.om/en/rent/four-bedroom-townhouse-muscat-hills-1726558672-5539,"Four bedroom townhouse, Muscat Hills","Muscat Hills, Muscat, Oman","1,000 OMR",4,5,,Villa
https://www.mawa.om/en/rent/type-b33-two-bedroom-plus-study-and-maids-room-room-juman-apartment-al-mouj-muscat-1720445425-5278,"Type B33, two bedroom plus study and maids room room, Juman apartment, Al Mouj Muscat","Al Mouj, Muscat, Oman","1,100 OMR",2,3,,Apartment
https://www.mawa.om/en/rent/furnished-two-bedroom-apartmentghubra-1728283354-4345,"Furnished two bedroom apartment,Ghubra",,550 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/fully-furnished-apartment-for-rent-in-muscat-bay-ref-571mb-1723697938-4313,Fully Furnished Apartment for Rent in Muscat Bay | REF 571MB,"Muscat Bay, Muscat, Oman",550 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/shop-for-rent-in-al-mawaleh-north-ref-504yb-1722847859-5008,Shop for Rent in Al Mawaleh North |REF 504YB,"Al Mawaleh North, Muscat, Oman","1,000 OMR",,,,Commercial
https://www.mawa.om/en/rent/2-br-fabulous-apartment-muscat-hills-with-amenities-1744789150-8227,2 BR Fabulous Apartment – Muscat Hills with Amenities,"Muscat Hills, Muscat, Oman",450 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/1-br-brand-new-luxury-apartment-for-rent-juman-2-1723984450-6935,1 BR Brand New Luxury Apartment for Rent – Juman 2,"Al Mouj, Muscat, Oman",650 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/furnished-office-spaces-for-rent-in-al-qurum-ref-481yb-1722847816-5484,Furnished Office Spaces for Rent in Al Qurum |REF 481YB,"Qurum, Muscat, Oman",600 OMR,,,,Commercial
https://www.mawa.om/en/rent/3-br-maids-room-spacious-villa-ghadeer-parks-al-mouj-1744723386-9977,"3 BR + Maid’s Room Spacious Villa – Ghadeer Parks, Al Mouj","Al Mouj, Muscat, Oman","1,400 OMR",3,4,,Villa
https://www.mawa.om/en/rent/luxury-penthouse-for-rent-in-muscat-hills-1685590976-8152,Luxury Penthouse for Rent in Muscat hills,"Muscat Hills, Muscat, Oman",350 OMR,1,2,90 sqr mtr,Apartment
https://www.mawa.om/en/rent/350-sqm-great-office-spaces-in-azaiba-1729659540-1221,350 SQM Great Office Spaces in Azaiba,"Azaiba, Muscat, Oman","1,837 OMR",,,,Office Space
https://www.mawa.om/en/rent/2-br-fully-furnished-apartment-in-muscat-bay-1723984327-9180,2 BR Fully Furnished Apartment in Muscat Bay,"Muscat Bay, Muscat, Oman",650 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/shop-for-rent-in-al-maabila-ref-819ib-1732781494-9031,Shop for Rent in Al Maabila |REF 819iB,"Al Maabilah, Muscat, Oman",500 OMR,,,115 sqr mtr,Shop
https://www.mawa.om/en/rent/2-br-fully-furnished-apartment-at-mgm-ghubra-1744722513-5330,2 BR Fully Furnished Apartment | at MGM - Ghubra,,625 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/showroom-for-rent-in-al-khoud-ref-321yb-1716099111-1943,Showroom for Rent in Al Khoud |REF 321YB,"Al Khoud, Muscat, Oman",600 OMR,,,450 sqr mtr,Commercial
https://www.mawa.om/en/rent/sea-view-apartment-for-rent-in-al-mouj-ref-879ga-1722847915-5970,Sea View Apartment for Rent in Al Mouj | REF 879GA,"Al Mouj, Muscat, Oman",450 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/for-rent-villa-in-al-allam-1603973251-6238,For Rent Villa In Al Allam,"Qurum, Muscat, Oman",500 OMR,5,3,500 sqr mtr,Villa
https://www.mawa.om/en/rent/premium-office-location-with-excellent-parking-1612879832-2932,Premium Office Location with Excellent Parking,,7 OMR,,,,Office Space
https://www.mawa.om/en/rent/for-rent-studio-in-al-azaiba-1606725105-5025,For Rent Studio In Al Azaiba,"Al Azaiba South, Muscat, ...",120 OMR,studio,1,45 sqr mtr,Studio Apartment
https://www.mawa.om/en/rent/for-rent-fully-furnished-apartment-in-mouj-1605610788-4447,For Rent Fully Furnished Apartment In Mouj,"Muscat, Oman","1,000 OMR",2,2,150 sqr mtr,Apartment
https://www.mawa.om/en/rent/commercial-standalone-villa-for-rent-in-shatti-al-qurum-ref-897ma-1722846378-8321,Commercial Standalone Villa for Rent in Shatti Al Qurum | REF 897MA,"Shatti Al Qurum, Muscat, Oman","1,500 OMR",5,4,,Commercial
https://www.mawa.om/en/rent/brand-new-shops-for-rent-in-al-khoud-ref-263sb-1722847478-6812,Brand New Shops for rent in AL Khoud | REF 263SB,"Al Khoud, Muscat, Oman",15 OMR,,,,Commercial
https://www.mawa.om/en/rent/fancy-townhouse-for-rent-in-al-hail-north-ref-455gb-1715769447-1146,Fancy Townhouse for Rent in Al Hail North | REF 455GB,"Al Hail North, Muscat, Oman",375 OMR,3,4,300 sqr mtr,Townhouse
https://www.mawa.om/en/rent/type-3e-two-bedroom-plus-study-furnished-almeria-south-apartment-al-mouj-muscat-1670213957-6510,"Type 3E, Two bedroom plus study, furnished Almeria South apartment, Al Mouj Muscat","Al Mouj, Muscat, Oman",900 OMR,3,2,,Apartment
https://www.mawa.om/en/rent/for-rent-flat-in-al-qurum-1606718636-1864,For Rent Flat In Al Qurum,"Qurum, Muscat, Oman",375 OMR,3,4,170 sqr mtr,Apartment
https://www.mawa.om/en/rent/showroom-for-rent-in-al-khuwair-ref-421yb-1722847706-8044,Showroom for Rent in Al Khuwair |REF 421YB,"Al Khuwair, Muscat, Oman","9,000 OMR",,1,,Commercial
https://www.mawa.om/en/rent/fully-furnished-apartment-for-rent-in-shatti-al-qurum-ref-454bb-1722847756-2988,Fully Furnished Apartment for Rent in Shatti Al Qurum | REF 454BB,"Shatti Al Qurum, Muscat, Oman",400 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/spacious-showroom-for-rent-in-al-wadi-al-kabir-ref-990ba-1722846992-9262,Spacious Showroom for Rent in Al wadi Al Kabir | REF 990BA,,"17,000 OMR",,,,Commercial
https://www.mawa.om/en/rent/two-bedroom-fully-furnished-apartment-muscat-hills-muscat-1720444386-9068,"Two bedroom fully furnished apartment, Muscat Hills, Muscat","Muscat Hills, Muscat, Oman",600 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/muscat-1685335262-960,muscat,"Al Khoud, Muscat, Oman",110 OMR,1,1,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/3-1-fully-furnished-villa-for-rent-in-al-khoud-with-large-garden-indoor-pool-1724560731-3214,3 + 1 Fully Furnished Villa for Rent in Al Khoud with Large Garden & Indoor Pool,,675 OMR,3,4,,Villa
https://www.mawa.om/en/rent/great-villa-for-rent-in-al-hail-north-ref-312ba-1739106657-7171,Great Villa for Rent in Al Hail North| REF 312BA,"Al Hail, Muscat, Oman",400 OMR,4,5,,Villa
https://www.mawa.om/en/rent/1-br-excellent-apartment-in-al-khuwair-1730785342-6845,1 BR Excellent Apartment In Al Khuwair,"Al Khuwair, Muscat, Oman",225 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/amazing-townhouse-for-rent-in-al-qurum-29-ref-50ba-1722847886-6648,Amazing Townhouse for Rent in Al Qurum 29| REF 50BA,"Qurum 29, Muscat, Oman",600 OMR,4+1,5,,Villa
https://www.mawa.om/en/rent/three-bedroom-semi-furnished-apartment-qurum-1747571397-5805,"Three bedroom semi-furnished  apartment, Qurum","Qurum, Muscat, Oman",425 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/beautiful-apartment-for-rent-in-al-khuwair-ref-257ba-1722847758-5448,Beautiful Apartment for Rent in Al Khuwair| REF 257BA,"Al Khuwair, Muscat, Oman",390 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/fully-furnished-2bhk-for-rent-muscat-hills-ppa253-1726492347-5685,Fully Furnished 2BHK For Rent Muscat Hills PPA253,"Muscat Hills, Muscat, Oman",650 OMR,,,,Apartment
https://www.mawa.om/en/rent/for-rent-villa-commercial-use-in-al-sarouj-1614062770-3332,For Rent Villa (Commercial Use) In Al Sarouj,"Qurum, Muscat, Oman","1,300 OMR",5,6,300 sqr mtr,Villa
https://www.mawa.om/en/rent/stunning-five-bedroom-villa-with-private-swimming-pool-in-madinat-qaboos-muscat-1720443995-5145,"Stunning five bedroom villa with private swimming pool in Madinat Qaboos, Muscat","Madinat As Sultan Qaboos, Muscat, Oman","1,600 OMR",5,5,,Villa
https://www.mawa.om/en/rent/1-br-brand-new-outstanding-apartment-for-rent-juman-2-1723985907-4826,1 BR Brand New Outstanding Apartment for Rent – Juman 2,"Al Mouj, Muscat, Oman",650 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/for-rent-open-spaces-in-al-qurum-1607170071-6313,For Rent Open Spaces In Al Qurum,"Qurum 29, Muscat, Oman","1,480 OMR",Open space,2,400 sqr mtr,Office Space
https://www.mawa.om/en/rent/10-br-maids-room-generous-villa-in-azaiba-1744721792-7861,10 BR + Maid’s Room Generous Villa in Azaiba,"Azaiba, Muscat, Oman","2,000 OMR",10,10,,Villa
https://www.mawa.om/en/rent/office-space-and-showroom-for-rent-in-ghala-ref-292yb-1722847504-1117,Office Space and Showroom for Rent in Ghala | REF 292YB,"Ghala, Muscat, Oman",400 OMR,,,,Commercial
https://www.mawa.om/en/rent/standalone-villa-for-rent-in-al-hail-south-ref-883bb-1737527249-1296,Standalone Villa for Rent in Al Hail South | REF 883BB,"Al Hail, Muscat, Oman",700 OMR,6,5,350 sqr mtr,Villa
https://www.mawa.om/en/rent/fully-furnished-two-bedroom-apartment-muscat-hills-1738153401-6789,"Fully furnished two bedroom apartment, Muscat Hills","Muscat Hills, Muscat, Oman",600 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/1-bhk-apartment-for-rent-in-ruwi-1685539845-2079,1 BHK Apartment for Rent in Ruwi,"Ruwi, Muscat, Oman",170 OMR,1,1,80 sqr mtr,Apartment
https://www.mawa.om/en/rent/for-rent-villa-in-al-khuwair-42-1614065020-3286,For Rent Villa In Al khuwair 42,"Al Khuwayr South, Muscat,...","1,700 OMR",7,7,1050 sqr mtr,Villa
https://www.mawa.om/en/rent/five-bedroom-villa-azaiba-1720444383-7510,"Five bedroom villa, Azaiba","Azaiba, Muscat, Oman","1,700 OMR",5,6,,Villa
https://www.mawa.om/en/rent/for-rent-flat-in-al-qurum-1603969966-4435,For Rent Flat In Al Qurum,"Qurum, Muscat, Oman",260 OMR,1,2,120 sqr mtr,Apartment
https://www.mawa.om/en/rent/nice-apartment-for-rent-in-al-bosher-ref-521bb-1722847887-174,Nice Apartment for Rent in Al Bosher | REF 521BB,"Bawshar, Muscat, Oman",400 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/1-bhk-furnished-flat-with-sea-view-1574155089-8552,1 Bedroom Fully Furnished Flat for rent in Airport Heights,"Ghala, Muscat, Oman",350 OMR,1,2,76 sqr mtr,Apartment
https://www.mawa.om/en/rent/upscale-showroom-for-rent-in-ruwi-ref-244sb-1722847438-1718,Upscale Showroom for Rent in Ruwi | REF 244SB,"Ruwi, Muscat, Oman","2,000 OMR",,,,Commercial
https://www.mawa.om/en/rent/four-bedroom-villa-madinat-sultan-qaboos-1720445469-263,"Four Bedroom Villa ,Madinat Sultan Qaboos","Madinat As Sultan Qaboos, Muscat, Oman",750 OMR,4,3,,Villa
https://www.mawa.om/en/rent/high-end-offices-for-rent-in-azaiba-ref-987ma-1722846987-3301,High End Offices for Rent in Azaiba |REF 987MA,"Azaiba, Muscat, Oman","1,665 OMR",,2,,Commercial
https://www.mawa.om/en/rent/type-2a-apartment-almeria-south-al-mouj-muscat-1720445407-9753,"Type 2A apartment, Almeria South, Al Mouj, Muscat","Al Mouj, Muscat, Oman",580 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/7-br-maids-drivers-room-commercial-twin-villa-in-azaiba-1744721118-6522,7 BR + Maid’s & Driver’s Room Commercial Twin Villa in Azaiba,,"1,400 OMR",7,9,,Villa
https://www.mawa.om/en/rent/five-bedroom-villa-in-shatti-al-qurum-1678597754-9950,Five bedroom villa in Shatti Al Qurum,"Shatti Al Qurum, Muscat, Oman","2,000 OMR",5,5,,Villa
https://www.mawa.om/en/rent/al-husn-three-bedroom-apartments-madinat-qaboos-1693225519-5971,"Al Husn, three-bedroom apartments, Madinat Qaboos","Madinat As Sultan Qaboos, Muscat, Oman",875 OMR,3,4,,Apartment
https://www.mawa.om/en/rent/2-br-fantastic-apartment-in-ghala-with-balcony-1730785477-5003,2 BR Fantastic Apartment in Ghala with Balcony,"Ghala, Muscat, Oman",285 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/brand-new-well-designed-5br-twin-villa-with-private-pool-for-rent-in-mawaleh-north-1693116439-9985,Brand New well Designed 5BR Twin Villa with private pool for Rent in Mawaleh North,"Al Mawaleh, Muscat, Oman","1,200 OMR",5,6,,Villa
https://www.mawa.om/en/rent/one-bedroom-apartment-al-khuwair-33-1624422639-874,"One bedroom apartment, Al Khuwair 33","Al Khuwair, Muscat, Oman",200 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/2-br-charming-apartment-in-boulevard-tower-muscat-hills-1732021277-7960,2 BR Charming Apartment in Boulevard Tower – Muscat Hills,"Muscat Hills, Muscat, Oman",410 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/109-sqm-office-space-available-in-muscat-hills-for-rent-1720441209-4905,109 SQM Office Space Available in Muscat Hills for RENT!,"Muscat Hills, Muscat, Oman","125,000 OMR",,,,Office Space
https://www.mawa.om/en/rent/office-space-available-for-rent-in-gubrah-1685591548-4741,Office Space available for Rent in Gubrah,"Ghubrah, Muscat, Oman",795 OMR,,,265 sqr mtr,Office Space
https://www.mawa.om/en/rent/sea-view-apartment-for-rent-in-al-mouj-ref-453bb-1715763172-8793,Sea View Apartment for Rent in Al Mouj | REF 453BB,"Al Mouj, Muscat, Oman",650 OMR,1,2,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/type-santini-b1-five-bedroom-villa-al-mouj-muscat-1690089807-1531,"Type Santini B1, Five bedroom  villa, Al Mouj Muscat","Al Mouj, Muscat, Oman","1,850 OMR",5,5,,Villa
https://www.mawa.om/en/rent/beautiful-well-designed-office-space-available-for-rent-in-ghala-heights-alfardan-hieghts-1707290425-6152,Beautiful & Well Designed Office Space Available for Rent in Ghala Heights (Alfardan Hieghts),"Ghala, Muscat, Oman",0 OMR,,,255 sqr mtr,Office Space
https://www.mawa.om/en/rent/huge-camp-for-rent-in-ghala-ref-445bb-1722847743-8837,Huge Camp for Rent in Ghala |REF 445BB,"Ghala, Muscat, Oman",0 OMR,,,,Commercial
https://www.mawa.om/en/rent/amazing-townhouse-for-rent-in-al-mawaleh-north-ref-289ba-1751455498-9472,Amazing Townhouse for Rent in Al Mawaleh North| REF 289BA,"Al Mawaleh, Muscat, Oman",650 OMR,5,7,,Villa
https://www.mawa.om/en/rent/562-sqm-amazing-warehouseland-space-in-barka-for-rent-1723985452-4721,562 SQM Amazing Warehouse/Land Space in Barka for Rent,,"1,967 OMR",,,,Warehouse
https://www.mawa.om/en/rent/for-rent-flat-in-ruwai-1607426085-901,For Rent Flat In Ruwai,"Ruwi, Muscat, Oman",200 OMR,2,2,95 sqr mtr,Apartment
https://www.mawa.om/en/rent/255sqm-office-space-available-for-rent-in-madinat-qaboos-1685591439-467,255sqm Office Space Available for Rent in Madinat Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman","3,510 OMR",,,255 sqr mtr,Office Space
https://www.mawa.om/en/rent/type-2f-apartment-almeria-north-al-moujmuscat-1720444160-8725,"Type 2F Apartment, Almeria North, Al Mouj,Muscat","Al Mouj, Muscat, Oman",650 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/2bhk-maidroom-apartment-for-rent-in-muscat-bay-1685591032-3828,2BHK + Maidroom Apartment for Rent in Muscat Bay,"Muscat Bay, Muscat, Oman",700 OMR,2,3,200 sqr mtr,Apartment
